2026-08-18 05:40:28,377 | INFO | ======================================================================
2026-08-18 06:00:11,263 | ERROR | Protection update failed for BTC-USDT: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))
2026-08-18 06:00:11,455 | ERROR | Protection update failed for SOL-USDT: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))
2026-08-18 06:00:11,455 | WARNING | New signal entries blocked. Engine State: PROTECTION_ONLY, Protection Only: True
2026-08-18 06:00:11,455 | INFO | Open Positions: 0
2026-08-18 06:00:11,455 | INFO | Market Scan Complete
2026-08-18 06:05:00,000 | INFO | ======================================================================
2026-08-18 06:05:00,000 | INFO | Scanning Market...
2026-08-18 06:05:02,828 | INFO | [PHASE 7] BTC-USDT Buffer Warming: 5/288 blocks (Failed Closed)
2026-08-18 06:05:05,023 | INFO | [PHASE 7] ETH-USDT Buffer Warming: 5/288 blocks (Failed Closed)
2026-08-18 06:05:07,544 | INFO | [PHASE 7] SOL-USDT Buffer Warming: 5/288 blocks (Failed Closed)
2026-08-18 06:05:09,891 | INFO | [PHASE 7] XRP-USDT Buffer Warming: 5/288 blocks (Failed Closed)
2026-08-18 06:05:10,103 | ERROR | BTC-USDT: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None)) (failure #2)
2026-08-18 06:05:10,113 | ERROR | ETH-USDT: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None)) (failure #2)
2026-08-18 06:05:10,594 | ERROR | Scanner failed symbols this cycle: BTC-USDT, ETH-USDT
2026-08-18 06:05:10,594 | INFO | Legacy Signals Ignored (Quarantined): 2
2026-08-18 06:05:11,269 | INFO | XRP-USDT -> HOLD
2026-08-18 06:05:11,476 | ERROR | Protection update failed for ETH-USDT: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))
2026-08-18 06:05:12,193 | INFO | BTC-USDT -> HOLD
2026-08-18 06:05:12,413 | ERROR | Protection update failed for SOL-USDT: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))
2026-08-18 06:05:12,413 | WARNING | New signal entries blocked. Engine State: PROTECTION_ONLY, Protection Only: True
2026-08-18 06:05:12,413 | INFO | Open Positions: 0
2026-08-18 06:05:12,413 | INFO | Market Scan Complete
2026-08-18 06:10:00,000 | INFO | ======================================================================
2026-08-18 06:10:00,000 | INFO | Scanning Market...
2026-08-18 06:10:01,725 | INFO | [PHASE 7] BTC-USDT Buffer Warming: 6/288 blocks (Failed Closed)
2026-08-18 06:10:03,429 | INFO | [PHASE 7] ETH-USDT Buffer Warming: 6/288 blocks (Failed Closed)
2026-08-18 06:10:04,782 | INFO | [PHASE 7] SOL-USDT Buffer Warming: 6/288 blocks (Failed Closed)
2026-08-18 06:10:05,773 | INFO | [PHASE 7] XRP-USDT Buffer Warming: 6/288 blocks (Failed Closed)
2026-08-18 06:10:06,191 | INFO | Legacy Signals Ignored (Quarantined): 4
2026-08-18 06:10:06,355 | INFO | XRP-USDT -> HOLD
2026-08-18 06:10:06,499 | INFO | ETH-USDT -> HOLD
2026-08-18 06:10:06,654 | INFO | BTC-USDT -> HOLD
2026-08-18 06:10:07,531 | INFO | SOL-USDT -> HOLD
2026-08-18 06:10:07,531 | WARNING | New signal entries blocked. Engine State: PROTECTION_ONLY, Protection Only: True
2026-08-18 06:10:07,531 | INFO | Open Positions: 0
2026-08-18 06:10:07,531 | INFO | Market Scan Complete
2026-08-18 06:15:00,000 | INFO | ======================================================================
2026-08-18 06:15:00,000 | INFO | Scanning Market...
2026-08-18 06:15:00,923 | INFO | [PHASE 7] BTC-USDT Buffer Warming: 7/288 blocks (Failed Closed)
2026-08-18 06:15:02,694 | INFO | [PHASE 7] ETH-USDT Buffer Warming: 7/288 blocks (Failed Closed)
2026-08-18 06:15:03,492 | INFO | [PHASE 7] SOL-USDT Buffer Warming: 7/288 blocks (Failed Closed)
2026-08-18 06:15:04,858 | INFO | [PHASE 7] XRP-USDT Buffer Warming: 7/288 blocks (Failed Closed)
2026-08-18 06:15:05,293 | INFO | Legacy Signals Ignored (Quarantined): 4
2026-08-18 06:15:05,502 | INFO | XRP-USDT -> HOLD
2026-08-18 06:15:05,733 | INFO | ETH-USDT -> HOLD
2026-08-18 06:15:05,913 | INFO | BTC-USDT -> HOLD
2026-08-18 06:15:06,061 | INFO | SOL-USDT -> HOLD
2026-08-18 06:15:06,061 | WARNING | New signal entries blocked. Engine State: PROTECTION_ONLY, Protection Only: True
2026-08-18 06:15:06,061 | INFO | Open Positions: 0
2026-08-18 06:15:06,061 | INFO | Market Scan Complete
2026-08-18 06:20:00,000 | INFO | ======================================================================
2026-08-18 06:20:00,000 | INFO | Scanning Market...
2026-08-18 06:20:01,137 | INFO | [PHASE 7] BTC-USDT Buffer Warming: 8/288 blocks (Failed Closed)
2026-08-18 06:20:01,950 | INFO | [PHASE 7] ETH-USDT Buffer Warming: 8/288 blocks (Failed Closed)
2026-08-18 06:20:03,525 | INFO | [PHASE 7] SOL-USDT Buffer Warming: 8/288 blocks (Failed Closed)
2026-08-18 06:20:04,917 | INFO | [PHASE 7] XRP-USDT Buffer Warming: 8/288 blocks (Failed Closed)
2026-08-18 06:20:05,306 | INFO | Legacy Signals Ignored (Quarantined): 4
2026-08-18 06:20:05,473 | INFO | XRP-USDT -> HOLD
2026-08-18 06:20:05,632 | INFO | ETH-USDT -> HOLD
2026-08-18 06:20:05,785 | INFO | BTC-USDT -> HOLD
2026-08-18 06:20:05,939 | INFO | SOL-USDT -> HOLD
2026-08-18 06:20:05,940 | WARNING | New signal entries blocked. Engine State: PROTECTION_ONLY, Protection Only: True
2026-08-18 06:20:05,940 | INFO | Open Positions: 0
2026-08-18 06:20:05,940 | INFO | Market Scan Complete
2026-08-18 06:25:00,000 | INFO | ======================================================================
2026-08-18 06:25:00,000 | INFO | Scanning Market...
2026-08-18 06:25:05,837 | INFO | [PHASE 7] BTC-USDT Probability: NONE (Failed Closed)
2026-08-18 06:25:08,156 | INFO | [PHASE 7] ETH-USDT Buffer Warming: 9/288 blocks (Failed Closed)
2026-08-18 06:25:10,712 | INFO | [PHASE 7] SOL-USDT Buffer Warming: 9/288 blocks (Failed Closed)
2026-08-18 06:25:12,769 | INFO | [PHASE 7] XRP-USDT Buffer Warming: 9/288 blocks (Failed Closed)
2026-08-18 06:25:12,972 | ERROR | BTC-USDT: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None)) (failure #1)
2026-08-18 06:25:12,978 | ERROR | SOL-USDT: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None)) (failure #1)
2026-08-18 06:25:13,437 | ERROR | Scanner failed symbols this cycle: BTC-USDT, SOL-USDT
2026-08-18 06:25:13,437 | INFO | Legacy Signals Ignored (Quarantined): 2
2026-08-18 06:25:14,087 | INFO | XRP-USDT -> HOLD
2026-08-18 06:25:14,694 | INFO | ETH-USDT -> HOLD
2026-08-18 06:25:15,276 | INFO | BTC-USDT -> HOLD
2026-08-18 06:25:15,477 | ERROR | Protection update failed for SOL-USDT: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))
2026-08-18 06:25:15,477 | WARNING | New signal entries blocked. Engine State: PROTECTION_ONLY, Protection Only: True
2026-08-18 06:25:15,477 | INFO | Open Positions: 0
2026-08-18 06:25:15,477 | INFO | Market Scan Complete
2026-08-18 06:30:00,000 | INFO | ======================================================================
2026-08-18 06:30:00,000 | INFO | Scanning Market...
2026-08-18 06:30:01,034 | INFO | [PHASE 7] BTC-USDT Buffer Warming: 10/288 blocks (Failed Closed)
2026-08-18 06:30:01,923 | INFO | [PHASE 7] ETH-USDT Buffer Warming: 10/288 blocks (Failed Closed)
2026-08-18 06:30:03,451 | INFO | [PHASE 7] SOL-USDT Buffer Warming: 10/288 blocks (Failed Closed)
2026-08-18 06:30:05,066 | INFO | [PHASE 7] XRP-USDT Buffer Warming: 10/288 blocks (Failed Closed)
2026-08-18 06:30:05,429 | INFO | Legacy Signals Ignored (Quarantined): 4
2026-08-18 06:30:05,591 | INFO | XRP-USDT -> HOLD
2026-08-18 06:30:05,747 | INFO | ETH-USDT -> HOLD
2026-08-18 06:30:05,901 | INFO | BTC-USDT -> HOLD
2026-08-18 06:30:06,060 | INFO | SOL-USDT -> HOLD
2026-08-18 06:30:06,060 | WARNING | New signal entries blocked. Engine State: PROTECTION_ONLY, Protection Only: True
2026-08-18 06:30:06,060 | INFO | Open Positions: 0
2026-08-18 06:30:06,060 | INFO | Market Scan Complete
2026-08-18 06:35:00,000 | INFO | ======================================================================
2026-08-18 06:35:00,000 | INFO | Scanning Market...
2026-08-18 06:35:01,148 | INFO | [PHASE 7] BTC-USDT Buffer Warming: 11/288 blocks (Failed Closed)
2026-08-18 06:35:02,280 | INFO | [PHASE 7] ETH-USDT Buffer Warming: 11/288 blocks (Failed Closed)
2026-08-18 06:35:03,292 | INFO | [PHASE 7] SOL-USDT Buffer Warming: 11/288 blocks (Failed Closed)
2026-08-18 06:35:04,520 | INFO | [PHASE 7] XRP-USDT Buffer Warming: 11/288 blocks (Failed Closed)
2026-08-18 06:35:04,918 | INFO | Legacy Signals Ignored (Quarantined): 4
2026-08-18 06:35:05,142 | INFO | XRP-USDT -> HOLD
2026-08-18 06:35:05,376 | INFO | ETH-USDT -> HOLD
2026-08-18 06:35:05,604 | INFO | BTC-USDT -> HOLD
2026-08-18 06:35:05,840 | INFO | SOL-USDT -> HOLD
2026-08-18 06:35:05,840 | WARNING | New signal entries blocked. Engine State: PROTECTION_ONLY, Protection Only: True
2026-08-18 06:35:05,840 | INFO | Open Positions: 0
2026-08-18 06:35:05,840 | INFO | Market Scan Complete
2026-08-18 06:40:00,000 | INFO | ======================================================================
2026-08-18 06:40:00,000 | INFO | Scanning Market...
2026-08-18 06:40:01,562 | INFO | [PHASE 7] BTC-USDT Buffer Warming: 12/288 blocks (Failed Closed)
2026-08-18 06:40:03,308 | INFO | [PHASE 7] ETH-USDT Buffer Warming: 12/288 blocks (Failed Closed)
2026-08-18 06:40:04,681 | INFO | [PHASE 7] SOL-USDT Buffer Warming: 12/288 blocks (Failed Closed)
2026-08-18 06:40:05,988 | INFO | [PHASE 7] XRP-USDT Buffer Warming: 12/288 blocks (Failed Closed)
2026-08-18 06:40:06,464 | INFO | Legacy Signals Ignored (Quarantined): 4
2026-08-18 06:40:06,754 | INFO | XRP-USDT -> HOLD
2026-08-18 06:40:07,250 | INFO | ETH-USDT -> HOLD
2026-08-18 06:40:07,826 | INFO | BTC-USDT -> HOLD
2026-08-18 06:40:08,462 | INFO | SOL-USDT -> HOLD
2026-08-18 06:40:08,462 | WARNING | New signal entries blocked. Engine State: PROTECTION_ONLY, Protection Only: True
2026-08-18 06:40:08,462 | INFO | Open Positions: 0
2026-08-18 06:40:08,462 | INFO | Market Scan Complete
2026-08-18 06:45:00,000 | INFO | ======================================================================
2026-08-18 06:45:00,000 | INFO | Scanning Market...
2026-08-18 06:45:04,121 | INFO | [PHASE 7] BTC-USDT Buffer Warming: 13/288 blocks (Failed Closed)
2026-08-18 06:45:06,258 | INFO | [PHASE 7] ETH-USDT Buffer Warming: 13/288 blocks (Failed Closed)
2026-08-18 06:45:08,789 | INFO | [PHASE 7] SOL-USDT Buffer Warming: 13/288 blocks (Failed Closed)
2026-08-18 06:45:11,004 | INFO | [PHASE 7] XRP-USDT Buffer Warming: 13/288 blocks (Failed Closed)
2026-08-18 06:45:11,201 | ERROR | XRP-USDT: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None)) (failure #1)
2026-08-18 06:45:11,206 | ERROR | ETH-USDT: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None)) (failure #1)
2026-08-18 06:45:11,209 | ERROR | SOL-USDT: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None)) (failure #1)
2026-08-18 06:45:11,667 | ERROR | Scanner failed symbols this cycle: ETH-USDT, SOL-USDT, XRP-USDT
2026-08-18 06:45:11,668 | INFO | Legacy Signals Ignored (Quarantined): 1
2026-08-18 06:45:12,294 | INFO | XRP-USDT -> HOLD
2026-08-18 06:45:12,893 | INFO | ETH-USDT -> HOLD
2026-08-18 06:45:13,092 | ERROR | Protection update failed for BTC-USDT: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))
2026-08-18 06:45:13,294 | ERROR | Protection update failed for SOL-USDT: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))
2026-08-18 06:45:13,294 | WARNING | New signal entries blocked. Engine State: PROTECTION_ONLY, Protection Only: True
2026-08-18 06:45:13,295 | INFO | Open Positions: 0
2026-08-18 06:45:13,295 | INFO | Market Scan Complete
2026-08-18 06:50:00,000 | INFO | ======================================================================
2026-08-18 06:50:00,000 | INFO | Scanning Market...
2026-08-18 06:50:01,492 | INFO | [PHASE 7] BTC-USDT Buffer Warming: 14/288 blocks (Failed Closed)
2026-08-18 06:50:03,128 | INFO | [PHASE 7] ETH-USDT Buffer Warming: 14/288 blocks (Failed Closed)
2026-08-18 06:50:05,036 | INFO | [PHASE 7] SOL-USDT Buffer Warming: 14/288 blocks (Failed Closed)
2026-08-18 06:50:06,845 | INFO | [PHASE 7] XRP-USDT Buffer Warming: 14/288 blocks (Failed Closed)
2026-08-18 06:50:07,262 | INFO | Legacy Signals Ignored (Quarantined): 4
2026-08-18 06:50:07,554 | INFO | XRP-USDT -> HOLD
2026-08-18 06:50:07,943 | INFO | ETH-USDT -> HOLD
2026-08-18 06:50:08,404 | INFO | BTC-USDT -> HOLD
2026-08-18 06:50:08,558 | INFO | SOL-USDT -> HOLD
2026-08-18 06:50:08,558 | WARNING | New signal entries blocked. Engine State: PROTECTION_ONLY, Protection Only: True
2026-08-18 06:50:08,558 | INFO | Open Positions: 0
2026-08-18 06:50:08,558 | INFO | Market Scan Complete
2026-08-18 06:55:00,000 | INFO | ======================================================================
2026-08-18 06:55:00,000 | INFO | Scanning Market...
2026-08-18 06:55:01,122 | INFO | [PHASE 7] BTC-USDT Buffer Warming: 15/288 blocks (Failed Closed)
2026-08-18 06:55:02,024 | INFO | [PHASE 7] ETH-USDT Buffer Warming: 15/288 blocks (Failed Closed)
2026-08-18 06:55:03,475 | INFO | [PHASE 7] SOL-USDT Buffer Warming: 15/288 blocks (Failed Closed)
2026-08-18 06:55:04,776 | INFO | [PHASE 7] XRP-USDT Buffer Warming: 15/288 blocks (Failed Closed)
2026-08-18 06:55:05,135 | INFO | Legacy Signals Ignored (Quarantined): 4
2026-08-18 06:55:05,351 | INFO | XRP-USDT -> HOLD
2026-08-18 06:55:05,606 | INFO | ETH-USDT -> HOLD
2026-08-18 06:55:05,873 | INFO | BTC-USDT -> HOLD
2026-08-18 06:55:06,132 | INFO | SOL-USDT -> HOLD
2026-08-18 06:55:06,132 | WARNING | New signal entries blocked. Engine State: PROTECTION_ONLY, Protection Only: True
2026-08-18 06:55:06,132 | INFO | Open Positions: 0
2026-08-18 06:55:06,132 | INFO | Market Scan Complete
2026-08-18 07:00:00,000 | INFO | ======================================================================
2026-08-18 07:00:00,001 | INFO | Scanning Market...
2026-08-18 07:00:01,403 | INFO | [PHASE 7] BTC-USDT Buffer Warming: 16/288 blocks (Failed Closed)
2026-08-18 07:00:02,870 | INFO | [PHASE 7] ETH-USDT Buffer Warming: 16/288 blocks (Failed Closed)
2026-08-18 07:00:04,251 | INFO | [PHASE 7] SOL-USDT Buffer Warming: 16/288 blocks (Failed Closed)
2026-08-18 07:00:05,949 | INFO | [PHASE 7] XRP-USDT Buffer Warming: 16/288 blocks (Failed Closed)
2026-08-18 07:00:06,397 | INFO | Legacy Signals Ignored (Quarantined): 4
2026-08-18 07:00:06,557 | INFO | XRP-USDT -> HOLD
2026-08-18 07:00:06,739 | INFO | ETH-USDT -> HOLD
2026-08-18 07:00:06,899 | INFO | BTC-USDT -> HOLD
2026-08-18 07:00:07,204 | INFO | SOL-USDT -> HOLD
2026-08-18 07:00:07,204 | WARNING | New signal entries blocked. Engine State: PROTECTION_ONLY, Protection Only: True
2026-08-18 07:00:07,204 | INFO | Open Positions: 0
2026-08-18 07:00:07,204 | INFO | Market Scan Complete
2026-08-18 07:05:00,000 | INFO | ======================================================================
2026-08-18 07:05:00,000 | INFO | Scanning Market...
2026-08-18 07:05:01,297 | INFO | [PHASE 7] BTC-USDT Buffer Warming: 17/288 blocks (Failed Closed)
2026-08-18 07:05:02,366 | INFO | [PHASE 7] ETH-USDT Buffer Warming: 17/288 blocks (Failed Closed)
2026-08-18 07:05:03,400 | INFO | [PHASE 7] SOL-USDT Buffer Warming: 17/288 blocks (Failed Closed)
2026-08-18 07:05:04,917 | INFO | [PHASE 7] XRP-USDT Buffer Warming: 17/288 blocks (Failed Closed)
2026-08-18 07:05:05,340 | INFO | Legacy Signals Ignored (Quarantined): 4
2026-08-18 07:05:05,549 | INFO | XRP-USDT -> HOLD
2026-08-18 07:05:05,703 | INFO | ETH-USDT -> HOLD
2026-08-18 07:05:05,857 | INFO | BTC-USDT -> HOLD
2026-08-18 07:05:06,001 | INFO | SOL-USDT -> HOLD
2026-08-18 07:05:06,001 | WARNING | New signal entries blocked. Engine State: PROTECTION_ONLY, Protection Only: True
2026-08-18 07:05:06,001 | INFO | Open Positions: 0
2026-08-18 07:05:06,001 | INFO | Market Scan Complete
2026-08-18 07:10:00,000 | INFO | ======================================================================
2026-08-18 07:10:00,000 | INFO | Scanning Market...
2026-08-18 07:10:01,373 | INFO | [PHASE 7] BTC-USDT Buffer Warming: 18/288 blocks (Failed Closed)
2026-08-18 07:10:02,793 | INFO | [PHASE 7] ETH-USDT Buffer Warming: 18/288 blocks (Failed Closed)
2026-08-18 07:10:04,393 | INFO | [PHASE 7] SOL-USDT Buffer Warming: 18/288 blocks (Failed Closed)
2026-08-18 07:10:06,066 | INFO | [PHASE 7] XRP-USDT Buffer Warming: 18/288 blocks (Failed Closed)
2026-08-18 07:10:06,493 | INFO | Legacy Signals Ignored (Quarantined): 4
2026-08-18 07:10:06,659 | INFO | XRP-USDT -> HOLD
2026-08-18 07:10:06,842 | INFO | ETH-USDT -> HOLD
2026-08-18 07:10:07,049 | INFO | BTC-USDT -> HOLD
2026-08-18 07:10:07,955 | INFO | SOL-USDT -> HOLD
2026-08-18 07:10:07,955 | WARNING | New signal entries blocked. Engine State: PROTECTION_ONLY, Protection Only: True
2026-08-18 07:10:07,955 | INFO | Open Positions: 0
2026-08-18 07:10:07,955 | INFO | Market Scan Complete
2026-08-18 07:15:00,000 | INFO | ======================================================================
2026-08-18 07:15:00,000 | INFO | Scanning Market...
2026-08-18 07:15:01,288 | INFO | [PHASE 7] BTC-USDT Buffer Warming: 19/288 blocks (Failed Closed)
2026-08-18 07:15:02,251 | INFO | [PHASE 7] ETH-USDT Buffer Warming: 19/288 blocks (Failed Closed)
2026-08-18 07:15:03,308 | INFO | [PHASE 7] SOL-USDT Buffer Warming: 19/288 blocks (Failed Closed)
2026-08-18 07:15:04,512 | INFO | [PHASE 7] XRP-USDT Buffer Warming: 19/288 blocks (Failed Closed)
2026-08-18 07:15:04,933 | INFO | Legacy Signals Ignored (Quarantined): 4
2026-08-18 07:15:05,175 | INFO | XRP-USDT -> HOLD
2026-08-18 07:15:05,394 | INFO | ETH-USDT -> HOLD
2026-08-18 07:15:05,624 | INFO | BTC-USDT -> HOLD
2026-08-18 07:15:05,885 | INFO | SOL-USDT -> HOLD
2026-08-18 07:15:05,885 | WARNING | New signal entries blocked. Engine State: PROTECTION_ONLY, Protection Only: True
2026-08-18 07:15:05,885 | INFO | Open Positions: 0
2026-08-18 07:15:05,885 | INFO | Market Scan Complete
2026-08-18 07:20:00,000 | INFO | ======================================================================
2026-08-18 07:20:00,000 | INFO | Scanning Market...
2026-08-18 07:20:02,064 | INFO | [PHASE 7] BTC-USDT Buffer Warming: 20/288 blocks (Failed Closed)
2026-08-18 07:20:03,783 | INFO | [PHASE 7] ETH-USDT Buffer Warming: 20/288 blocks (Failed Closed)
2026-08-18 07:20:05,472 | INFO | [PHASE 7] SOL-USDT Buffer Warming: 20/288 blocks (Failed Closed)
2026-08-18 07:20:07,035 | INFO | [PHASE 7] XRP-USDT Buffer Warming: 20/288 blocks (Failed Closed)
2026-08-18 07:20:07,493 | INFO | Legacy Signals Ignored (Quarantined): 4
2026-08-18 07:20:07,997 | INFO | XRP-USDT -> HOLD
